Codmun6,Codmun7,cidade,regiao_metropolitana,uf,regiao,veiculos_mapeados,vei100milh,pais,POP,IDHM,I_ESCOLARIDADE,IDHM_E,IDHM_L,IDHM_R,RDPC
354130,3541307,PRESIDENTE EPITÁCIO,n/d,SP,Sudeste,1,2.4,Brasil,40865,0.75,0.57,0.7,0.845,0.714,680.56
130353,1303536,PRESIDENTE FIGUEIREDO,n/d,AM,Norte,1,3.7,Brasil,26933,0.647,0.5,0.538,0.802,0.627,396.51
421400,4214003,PRESIDENTE GETÚLIO,n/d,SC,Sul,1,6.8,Brasil,14808,0.759,0.474,0.654,0.874,0.764,928.86
315320,3153202,PRESIDENTE JUSCELINO,n/d,MG,Sudeste,1,25.6,Brasil,3908,0.614,0.275,0.483,0.796,0.603,340.94
320430,3204302,PRESIDENTE KENNEDY,n/d,ES,Sudeste,1,9.7,Brasil,10282,0.657,0.369,0.553,0.808,0.636,419.97
110025,1100254,PRESIDENTE MÉDICI,n/d,RO,Norte,1,4.5,Brasil,22262,0.664,0.38,0.55,0.792,0.671,520.2
421410,4214102,PRESIDENTE NEREU,n/d,SC,Sul,1,44.2,Brasil,2265,0.737,0.377,0.609,0.861,0.765,934.37
315340,3153400,PRESIDENTE OLEGÁRIO,n/d,MG,Sudeste,1,5.4,Brasil,18439,0.701,0.397,0.611,0.831,0.679,546.68
150610,1506104,PRIMAVERA,n/d,PA,Norte,1,9.7,Brasil,10264,0.577,0.331,0.435,0.772,0.571,279.74
412050,4120507,PRIMEIRO DE MAIO,n/d,PR,Sul,1,9.3,Brasil,10810,0.701,0.427,0.599,0.826,0.695,604.96
280570,2805703,PROPRIÁ,n/d,SE,Nordeste,1,3.5,Brasil,28324,0.661,0.482,0.593,0.776,0.629,400.35
412060,4120606,PRUDENTÓPOLIS,n/d,PR,Sul,1,2.1,Brasil,48091,0.676,0.369,0.577,0.807,0.664,497.84
431520,4315206,PUTINGA,n/d,RS,Sul,1,24.2,Brasil,4135,0.715,0.329,0.563,0.873,0.745,826.94
270640,2706406,PÃO DE AÇÚCAR,n/d,AL,Nordeste,1,4.2,Brasil,23711,0.593,0.351,0.491,0.793,0.536,224.33
412070,4120705,QUATIGUÁ,n/d,PR,Sul,1,14.2,Brasil,7028,0.714,0.436,0.655,0.803,0.691,590.85
270760,2707602,QUEBRANGULO,n/d,AL,Nordeste,1,8.8,Brasil,11410,0.559,0.267,0.421,0.775,0.536,224.78
292580,2925808,QUEIMADAS,n/d,BA,Nordeste,1,4.1,Brasil,24540,0.592,0.314,0.493,0.764,0.55,245.7
251250,2512507,QUEIMADAS,n/d,PB,Nordeste,1,2.4,Brasil,41026,0.608,0.346,0.489,0.796,0.578,292.5
354190,3541901,QUELUZ,n/d,SP,Sudeste,1,9.4,Brasil,10636,0.722,0.568,0.687,0.823,0.665,500.25
412100,4121000,QUERÊNCIA DO NORTE,n/d,PR,Sul,1,8.7,Brasil,11514,0.688,0.404,0.604,0.808,0.667,509.13
421420,4214201,QUILOMBO,n/d,SC,Sul,1,9.8,Brasil,10186,0.73,0.461,0.656,0.832,0.712,672.58
521850,5218508,QUIRINÓPOLIS,n/d,GO,Centro-Oeste,1,2.3,Brasil,42684,0.74,0.496,0.642,0.863,0.732,761.68
330415,3304151,QUISSAMÃ,n/d,RJ,Sudeste,1,5.0,Brasil,20176,0.704,0.511,0.61,0.821,0.698,616.31
231126,2311264,QUITERIANÓPOLIS,n/d,CE,Nordeste,1,5.0,Brasil,19921,0.594,0.279,0.518,0.774,0.524,208.58
241050,2410504,RAFAEL FERNANDES,n/d,RN,Nordeste,1,21.3,Brasil,4692,0.608,0.369,0.518,0.737,0.588,311.04
241060,2410603,RAFAEL GODEIRO,n/d,RN,Nordeste,1,32.8,Brasil,3047,0.654,0.424,0.607,0.789,0.583,300.88
354220,3542206,RANCHARIA,n/d,SP,Sudeste,1,3.5,Brasil,28705,0.751,0.524,0.683,0.861,0.72,707.37
315410,3154101,RECREIO,n/d,MG,Sudeste,1,9.7,Brasil,10272,0.692,0.446,0.589,0.841,0.668,510.95
431540,4315404,REDENTORA,n/d,RS,Sul,1,9.8,Brasil,10213,0.631,0.369,0.523,0.792,0.606,346.4
150613,1506138,REDENÇÃO,n/d,PA,Norte,1,1.4,Brasil,73579,0.672,0.457,0.561,0.804,0.674,529.54
220880,2208809,REGENERAÇÃO,n/d,PI,Nordeste,1,5.7,Brasil,17515,0.591,0.321,0.498,0.714,0.582,299.65
354250,3542503,REGINÓPOLIS,n/d,SP,Sudeste,1,19.0,Brasil,5267,0.728,0.537,0.66,0.817,0.715,685.32
354260,3542602,REGISTRO,n/d,SP,Sudeste,1,1.8,Brasil,54129,0.754,0.572,0.702,0.851,0.718,699.41
292600,2926004,REMANSO,n/d,BA,Nordeste,1,2.6,Brasil,38845,0.579,0.294,0.451,0.757,0.569,275.22
251270,2512705,REMÍGIO,n/d,PB,Nordeste,1,5.7,Brasil,17509,0.607,0.294,0.474,0.797,0.592,319.14
412160,4121604,RENASCENÇA,n/d,PR,Sul,1,14.8,Brasil,6747,0.733,0.411,0.63,0.838,0.746,831.49
231170,2311702,RERIUTABA,n/d,CE,Nordeste,1,5.2,Brasil,19402,0.601,0.307,0.509,0.761,0.56,260.65
412170,4121703,RESERVA,n/d,PR,Sul,1,4.0,Brasil,25110,0.618,0.272,0.461,0.786,0.65,457.88
315430,3154309,RESPLENDOR,n/d,MG,Sudeste,1,5.9,Brasil,16881,0.67,0.377,0.543,0.833,0.666,504.18
292640,2926400,RIACHO DE SANTANA,n/d,BA,Nordeste,1,3.3,Brasil,30565,0.615,0.34,0.532,0.764,0.572,281.05
280580,2805802,RIACHÃO DO DANTAS,n/d,SE,Nordeste,1,5.2,Brasil,19339,0.539,0.219,0.381,0.781,0.527,212.37
292630,2926301,RIACHÃO DO JACUÍPE,n/d,BA,Nordeste,1,3.0,Brasil,33115,0.628,0.392,0.559,0.755,0.588,311.47
500710,5007109,RIBAS DO RIO PARDO,n/d,MS,Centro-Oeste,1,4.9,Brasil,20451,0.664,0.39,0.519,0.83,0.681,552.58
354280,3542800,RIBEIRA,n/d,SP,Sudeste,1,30.1,Brasil,3325,0.698,0.429,0.673,0.797,0.635,416.85
292650,2926509,RIBEIRA DO AMPARO,n/d,BA,Nordeste,1,7.0,Brasil,14223,0.512,0.218,0.384,0.694,0.503,183.12
261180,2611804,RIBEIRÃO,n/d,PE,Nordeste,1,2.3,Brasil,44315,0.602,0.402,0.516,0.711,0.595,324.47
354290,3542909,RIBEIRÃO BONITO,n/d,SP,Sudeste,1,8.3,Brasil,12087,0.712,0.489,0.625,0.811,0.712,673.96
412190,4121901,RIBEIRÃO DO PINHAL,n/d,PR,Sul,1,7.5,Brasil,13393,0.701,0.4,0.611,0.824,0.684,563.87
354370,3543709,RINCÃO,n/d,SP,Sudeste,1,9.7,Brasil,10271,0.734,0.492,0.682,0.826,0.701,626.27
510720,5107206,RIO BRANCO,n/d,MT,Centro-Oeste,1,19.8,Brasil,5047,0.707,0.426,0.617,0.817,0.701,626.09
412220,4122206,RIO BRANCO DO SUL,RM Curitiba,PR,Sul,1,3.3,Brasil,30647,0.679,0.414,0.545,0.847,0.679,548.8
500720,5007208,RIO BRILHANTE,n/d,MS,Centro-Oeste,1,3.3,Brasil,30201,0.715,0.474,0.59,0.861,0.72,705.6
315490,3154903,RIO CASCA,n/d,MG,Sudeste,1,7.1,Brasil,14046,0.65,0.352,0.519,0.813,0.651,460.2
330440,3304409,RIO CLARO,n/d,RJ,Sudeste,1,5.8,Brasil,17301,0.683,0.417,0.567,0.801,0.7,623.62
421440,4214409,RIO DAS ANTAS,n/d,SC,Sul,1,16.3,Brasil,6136,0.697,0.377,0.569,0.82,0.727,737.53
330450,3304508,RIO DAS FLORES,n/d,RJ,Sudeste,1,11.7,Brasil,8529,0.68,0.464,0.575,0.822,0.664,499.13
330452,3304524,RIO DAS OSTRAS,n/d,RJ,Sudeste,1,1.0,Brasil,104951,0.773,0.665,0.689,0.854,0.784,1051.19
292670,2926707,RIO DE CONTAS,n/d,BA,Nordeste,1,7.7,Brasil,12993,0.605,0.307,0.498,0.767,0.58,294.83
292680,2926806,RIO DO ANTÔNIO,n/d,BA,Nordeste,1,6.8,Brasil,14807,0.576,0.271,0.465,0.74,0.555,252.98
421450,4214508,RIO DO CAMPO,n/d,SC,Sul,1,16.2,Brasil,6186,0.729,0.441,0.65,0.803,0.741,803.46
421460,4214607,RIO DO OESTE,n/d,SC,Sul,1,14.3,Brasil,6978,0.754,0.394,0.625,0.892,0.769,957.34
292690,2926905,RIO DO PIRES,n/d,BA,Nordeste,1,8.4,Brasil,11912,0.594,0.291,0.481,0.767,0.568,274.58
315510,3155108,RIO DO PRADO,n/d,MG,Sudeste,1,19.3,Brasil,5179,0.605,0.313,0.479,0.807,0.573,283.37
315500,3155009,RIO DOCE,n/d,MG,Sudeste,1,40.8,Brasil,2453,0.664,0.359,0.567,0.801,0.644,439.86
421470,4214706,RIO DOS CEDROS,n/d,SC,Sul,1,9.7,Brasil,10271,0.729,0.434,0.634,0.827,0.739,795.95
315520,3155207,RIO ESPERA,n/d,MG,Sudeste,1,16.6,Brasil,6041,0.602,0.243,0.474,0.801,0.575,286.36
421490,4214904,RIO FORTUNA,n/d,SC,Sul,1,22.5,Brasil,4440,0.806,0.515,0.727,0.85,0.848,1570.51
270770,2707701,RIO LARGO,n/d,AL,Nordeste,1,1.5,Brasil,67581,0.643,0.444,0.547,0.788,0.616,369.11
150616,1506161,RIO MARIA,n/d,PA,Norte,1,5.7,Brasil,17664,0.638,0.365,0.495,0.804,0.651,460.83
421500,4215000,RIO NEGRINHO,n/d,SC,Sul,1,2.5,Brasil,39723,0.738,0.537,0.668,0.848,0.71,664.58
500730,5007307,RIO NEGRO,n/d,MS,Centro-Oeste,1,19.9,Brasil,5016,0.709,0.42,0.585,0.869,0.702,631.11
412230,4122305,RIO NEGRO,n/d,PR,Sul,1,3.2,Brasil,31081,0.76,0.569,0.705,0.863,0.721,709.13
315540,3155405,RIO NOVO,n/d,MG,Sudeste,1,11.6,Brasil,8655,0.707,0.489,0.631,0.835,0.671,519.69
320440,3204401,RIO NOVO DO SUL,n/d,ES,Sudeste,1,8.8,Brasil,11319,0.711,0.421,0.62,0.837,0.692,594.24
315550,3155504,RIO PARANAÍBA,n/d,MG,Sudeste,1,8.5,Brasil,11759,0.709,0.35,0.575,0.855,0.725,727.2
431570,4315701,RIO PARDO,n/d,RS,Sul,1,2.7,Brasil,37177,0.693,0.47,0.56,0.846,0.702,633.1
315560,3155603,RIO PARDO DE MINAS,n/d,MG,Sudeste,1,3.4,Brasil,29033,0.624,0.318,0.52,0.798,0.586,306.96
315570,3155702,RIO PIRACICABA,n/d,MG,Sudeste,1,7.1,Brasil,14097,0.685,0.408,0.605,0.794,0.67,516.18
315580,3155801,RIO POMBA,n/d,MG,Sudeste,1,5.9,Brasil,16978,0.714,0.466,0.609,0.863,0.694,601.31
315590,3155900,RIO PRETO,n/d,MG,Sudeste,1,19.1,Brasil,5243,0.679,0.439,0.557,0.847,0.665,501.52
521878,5218789,RIO QUENTE,n/d,GO,Centro-Oeste,1,30.7,Brasil,3259,0.731,0.587,0.629,0.878,0.707,649.71
292700,2927002,RIO REAL,n/d,BA,Nordeste,1,2.7,Brasil,37023,0.572,0.298,0.452,0.729,0.568,274.86
251290,2512903,RIO TINTO,n/d,PB,Nordeste,1,4.4,Brasil,22966,0.585,0.362,0.48,0.742,0.562,264.5
500740,5007406,RIO VERDE DE MATO GROSSO,n/d,MS,Centro-Oeste,1,5.3,Brasil,18706,0.673,0.373,0.521,0.852,0.686,570.74
315600,3156007,RIO VERMELHO,n/d,MG,Sudeste,1,7.4,Brasil,13548,0.558,0.265,0.389,0.787,0.566,271.44
354420,3544202,RIOLÂNDIA,n/d,SP,Sudeste,1,10.7,Brasil,9308,0.703,0.46,0.629,0.817,0.677,539.22
315610,3156106,RITÁPOLIS,n/d,MG,Sudeste,1,20.3,Brasil,4925,0.653,0.312,0.526,0.815,0.649,453.87
315620,3156205,ROCHEDO DE MINAS,n/d,MG,Sudeste,1,47.3,Brasil,2116,0.684,0.402,0.569,0.849,0.663,494.36
421510,4215109,RODEIO,n/d,SC,Sul,1,9.2,Brasil,10871,0.754,0.447,0.626,0.889,0.769,958.15
431590,4315909,RODEIO BONITO,n/d,RS,Sul,1,17.5,Brasil,5718,0.732,0.427,0.636,0.842,0.733,767.63
315630,3156304,RODEIRO,n/d,MG,Sudeste,1,14.7,Brasil,6820,0.668,0.386,0.532,0.797,0.703,635.26
431600,4316006,ROLANTE,RM Porto Alegre,RS,Sul,1,5.2,Brasil,19372,0.688,0.363,0.553,0.83,0.708,656.75
412240,4122404,ROLÂNDIA,n/d,PR,Sul,1,1.7,Brasil,57734,0.739,0.54,0.661,0.821,0.744,819.52
412250,4122503,RONCADOR,n/d,PR,Sul,1,8.7,Brasil,11440,0.681,0.378,0.595,0.797,0.665,500.36
431610,4316105,RONDA ALTA,n/d,RS,Sul,1,9.9,Brasil,10116,0.724,0.423,0.6,0.867,0.729,746.52
431620,4316204,RONDINHA,n/d,RS,Sul,1,18.2,Brasil,5498,0.764,0.408,0.678,0.842,0.78,1022.85
431630,4316303,ROQUE GONZALES,n/d,RS,Sul,1,14.0,Brasil,7138,0.688,0.393,0.563,0.843,0.687,575.83
210960,2109601,ROSÁRIO,n/d,MA,Nordeste,1,2.5,Brasil,39461,0.632,0.473,0.592,0.752,0.566,271.65
431640,4316402,ROSÁRIO DO SUL,n/d,RS,Sul,1,2.5,Brasil,39469,0.699,0.483,0.576,0.841,0.705,643.97
510770,5107701,ROSÁRIO OESTE,n/d,MT,Centro-Oeste,1,5.7,Brasil,17564,0.65,0.379,0.52,0.807,0.653,465.66
315650,3156502,RUBELITA,n/d,MG,Sudeste,1,12.9,Brasil,7767,0.582,0.242,0.443,0.808,0.552,248.99
521890,5218904,RUBIATABA,n/d,GO,Centro-Oeste,1,5.3,Brasil,18768,0.719,0.466,0.666,0.814,0.686,573
315660,3156601,RUBIM,n/d,MG,Sudeste,1,10.1,Brasil,9885,0.609,0.259,0.469,0.817,0.589,311.79
231180,2311801,RUSSAS,n/d,CE,Nordeste,1,1.4,Brasil,69519,0.674,0.462,0.626,0.791,0.617,372.43
315680,3156809,SABINÓPOLIS,n/d,MG,Sudeste,1,6.4,Brasil,15555,0.638,0.34,0.502,0.812,0.637,420.36
315690,3156908,SACRAMENTO,n/d,MG,Sudeste,1,4.2,Brasil,23718,0.732,0.465,0.619,0.871,0.726,732.35
421530,4215307,SALETE,n/d,SC,Sul,1,13.7,Brasil,7318,0.744,0.473,0.695,0.803,0.737,784.32
315700,3157005,SALINAS,n/d,MG,Sudeste,1,2.6,Brasil,38926,0.679,0.364,0.551,0.815,0.697,613.65
354520,3545209,SALTO,n/d,SP,Sudeste,1,1.0,Brasil,105198,0.78,0.632,0.751,0.837,0.755,876.67
315710,3157104,SALTO DA DIVISA,n/d,MG,Sudeste,1,14.6,Brasil,6850,0.608,0.281,0.453,0.846,0.586,306.04
412290,4122909,SALTO DO ITARARÉ,n/d,PR,Sul,1,19.4,Brasil,5154,0.704,0.393,0.631,0.836,0.661,490.56
421540,4215406,SALTO VELOSO,n/d,SC,Sul,1,23.3,Brasil,4284,0.784,0.532,0.705,0.88,0.778,1011.21
431660,4316600,SANANDUVA,n/d,RS,Sul,1,6.5,Brasil,15326,0.747,0.461,0.647,0.843,0.764,931.29
521900,5219001,SANCLERLÂNDIA,n/d,GO,Centro-Oeste,1,13.3,Brasil,7506,0.736,0.454,0.662,0.832,0.725,727.33
354550,3545506,SANDOVALINA,n/d,SP,Sudeste,1,27.2,Brasil,3675,0.709,0.533,0.659,0.812,0.665,502.4
431710,4317103,SANT'ANA DO LIVRAMENTO,n/d,RS,Sul,1,1.2,Brasil,82020,0.727,0.573,0.636,0.846,0.715,685.04
354580,3545803,SANTA BÁRBARA D'OESTE,n/d,SP,Sudeste,1,0.6,Brasil,179631,0.781,0.595,0.731,0.867,0.752,863.02
431670,4316709,SANTA BÁRBARA DO SUL,n/d,RS,Sul,1,11.3,Brasil,8821,0.725,0.494,0.634,0.841,0.716,689.09
315730,3157302,SANTA BÁRBARA DO TUGÚRIO,n/d,MG,Sudeste,1,21.9,Brasil,4570,0.637,0.301,0.517,0.81,0.616,370.7
421550,4215505,SANTA CECÍLIA,n/d,SC,Sul,1,6.4,Brasil,15716,0.698,0.442,0.597,0.819,0.697,610.94
292770,2927705,SANTA CRUZ CABRÁLIA,n/d,BA,Nordeste,1,3.8,Brasil,26057,0.654,0.456,0.571,0.784,0.624,388.28
261250,2612505,SANTA CRUZ DO CAPIBARIBE,n/d,PE,Nordeste,1,1.2,Brasil,86786,0.648,0.353,0.506,0.806,0.667,507.05
315740,3157401,SANTA CRUZ DO ESCALVADO,n/d,MG,Sudeste,1,20.0,Brasil,4992,0.625,0.287,0.485,0.815,0.618,374.23
354640,3546405,SANTA CRUZ DO RIO PARDO,n/d,SP,Sudeste,1,2.3,Brasil,43593,0.762,0.544,0.686,0.867,0.744,818.3
412350,4123501,SANTA HELENA,n/d,PR,Sul,1,4.3,Brasil,23338,0.744,0.496,0.678,0.823,0.738,791.53
521930,5219308,SANTA HELENA DE GOIÁS,n/d,GO,Centro-Oeste,1,2.8,Brasil,36219,0.724,0.479,0.627,0.823,0.734,769.09
292790,2927903,SANTA INÊS,n/d,BA,Nordeste,1,9.7,Brasil,10341,0.574,0.326,0.47,0.704,0.571,280.25
354680,3546801,SANTA ISABEL,RM São Paulo,SP,Sudeste,1,2.0,Brasil,50137,0.738,0.537,0.689,0.834,0.7,623.11
315770,3157708,SANTA JULIANA,n/d,MG,Sudeste,1,8.9,Brasil,11287,0.706,0.443,0.558,0.868,0.726,735
320450,3204500,SANTA LEOPOLDINA,n/d,ES,Sudeste,1,8.2,Brasil,12230,0.626,0.293,0.477,0.797,0.646,445.57
251340,2513406,SANTA LUZIA,n/d,PB,Nordeste,1,6.8,Brasil,14670,0.682,0.451,0.635,0.804,0.62,379.3
315790,3157906,SANTA MARGARIDA,n/d,MG,Sudeste,1,6.7,Brasil,15001,0.61,0.26,0.455,0.785,0.635,416.11
315800,3158003,SANTA MARIA DE ITABIRA,n/d,MG,Sudeste,1,9.5,Brasil,10498,0.648,0.315,0.533,0.821,0.622,382.99
150660,1506609,SANTA MARIA DO PARÁ,n/d,PA,Norte,1,4.3,Brasil,22997,0.598,0.342,0.471,0.764,0.595,323.98
315810,3158102,SANTA MARIA DO SALTO,n/d,MG,Sudeste,1,19.0,Brasil,5274,0.613,0.288,0.507,0.765,0.593,321.15
315820,3158201,SANTA MARIA DO SUAÇUÍ,n/d,MG,Sudeste,1,7.2,Brasil,13936,0.64,0.325,0.511,0.817,0.629,401.16
330460,3304607,SANTA MARIA MADALENA,n/d,RJ,Sudeste,1,9.7,Brasil,10270,0.668,0.414,0.556,0.797,0.672,522.66
231220,2312205,SANTA QUITÉRIA,n/d,CE,Nordeste,1,2.3,Brasil,42659,0.616,0.364,0.553,0.775,0.546,238.84
315920,3159209,SANTA RITA DE CALDAS,n/d,MG,Sudeste,1,11.2,Brasil,8964,0.69,0.371,0.576,0.823,0.693,597.4
521940,5219407,SANTA RITA DO ARAGUAIA,n/d,GO,Centro-Oeste,1,14.6,Brasil,6856,0.714,0.485,0.616,0.842,0.703,634.76
500755,5007554,SANTA RITA DO PARDO,n/d,MS,Centro-Oeste,1,13.9,Brasil,7203,0.642,0.359,0.505,0.8,0.655,471.42
354750,3547502,SANTA RITA DO PASSA QUATRO,n/d,SP,Sudeste,1,3.8,Brasil,26068,0.775,0.595,0.686,0.887,0.764,930.59
315960,3159605,SANTA RITA DO SAPUCAÍ,n/d,MG,Sudeste,1,2.7,Brasil,37404,0.721,0.515,0.62,0.83,0.727,738.4
431720,4317202,SANTA ROSA,n/d,RS,Sul,1,1.5,Brasil,68021,0.769,0.597,0.693,0.871,0.752,863.61
521950,5219506,SANTA ROSA DE GOIÁS,n/d,GO,Centro-Oeste,1,34.6,Brasil,2894,0.701,0.397,0.635,0.844,0.643,438.54
421560,4215604,SANTA ROSA DE LIMA,n/d,SC,Sul,1,48.7,Brasil,2053,0.757,0.453,0.71,0.843,0.726,731.43
320460,3204609,SANTA TERESA,n/d,ES,Sudeste,1,4.6,Brasil,21794,0.714,0.453,0.604,0.834,0.722,716.25
521970,5219704,SANTA TEREZINHA DE GOIÁS,n/d,GO,Centro-Oeste,1,9.8,Brasil,10228,0.701,0.435,0.644,0.826,0.647,447.39
292800,2928000,SANTALUZ,n/d,BA,Nordeste,1,3.0,Brasil,33797,0.598,0.341,0.5,0.764,0.559,260.09
431700,4317004,SANTANA DA BOA VISTA,n/d,RS,Sul,1,12.2,Brasil,8221,0.633,0.302,0.503,0.802,0.63,404.01
354730,3547304,SANTANA DE PARNAÍBA,RM São Paulo,SP,Sudeste,1,0.9,Brasil,108248,0.814,0.657,0.725,0.849,0.876,1858.69
150670,1506708,SANTANA DO ARAGUAIA,n/d,PA,Norte,1,1.8,Brasil,54999,0.602,0.411,0.478,0.774,0.591,316.81
315860,3158607,SANTANA DO DESERTO,n/d,MG,Sudeste,1,26.0,Brasil,3849,0.651,0.423,0.493,0.849,0.66,484.73
270800,2708006,SANTANA DO IPANEMA,n/d,AL,Nordeste,1,2.2,Brasil,44708,0.591,0.336,0.463,0.77,0.579,293.85
315880,3158805,SANTANA DO JACARÉ,n/d,MG,Sudeste,1,21.9,Brasil,4556,0.647,0.342,0.523,0.79,0.655,470.2
315890,3158904,SANTANA DO MANHUAÇU,n/d,MG,Sudeste,1,11.7,Brasil,8545,0.621,0.282,0.475,0.809,0.622,383.28
270810,2708105,SANTANA DO MUNDAÚ,n/d,AL,Nordeste,1,9.3,Brasil,10766,0.519,0.237,0.362,0.752,0.513,194.87
315910,3159100,SANTANA DOS MONTES,n/d,MG,Sudeste,1,26.2,Brasil,3812,0.647,0.317,0.557,0.801,0.608,352.48
431740,4317400,SANTIAGO,n/d,RS,Sul,1,2.1,Brasil,48579,0.766,0.578,0.682,0.882,0.746,828.78
421570,4215703,SANTO AMARO DA IMPERATRIZ,n/d,SC,Sul,1,5.1,Brasil,19714,0.781,0.591,0.71,0.89,0.753,867.13
354770,3547700,SANTO ANASTÁCIO,n/d,SP,Sudeste,1,4.9,Brasil,20413,0.753,0.533,0.689,0.854,0.725,726.34
241150,2411502,SANTO ANTÔNIO,n/d,RN,Nordeste,1,4.5,Brasil,22209,0.62,0.341,0.512,0.782,0.595,323.81
431760,4317608,SANTO ANTÔNIO DA PATRULHA,RM Porto Alegre,RS,Sul,1,2.5,Brasil,39520,0.717,0.443,0.594,0.866,0.718,696.41
412410,4124103,SANTO ANTÔNIO DA PLATINA,n/d,PR,Sul,1,2.4,Brasil,42461,0.718,0.515,0.617,0.817,0.733,765.04
330470,3304706,SANTO ANTÔNIO DE PÁDUA,n/d,RJ,Sudeste,1,2.5,Brasil,40460,0.718,0.516,0.648,0.806,0.709,657.53
316000,3160009,SANTO ANTÔNIO DO AVENTUREIRO,n/d,MG,Sudeste,1,28.4,Brasil,3520,0.671,0.304,0.545,0.841,0.66,485.5
412420,4124202,SANTO ANTÔNIO DO CAIUÁ,n/d,PR,Sul,1,36.7,Brasil,2727,0.696,0.44,0.632,0.82,0.65,455.52
521975,5219753,SANTO ANTÔNIO DO DESCOBERTO,RIDE DF,GO,Centro-Oeste,1,1.6,Brasil,63019,0.665,0.464,0.556,0.818,0.647,449.39
316010,3160108,SANTO ANTÔNIO DO GRAMA,n/d,MG,Sudeste,1,24.5,Brasil,4077,0.633,0.315,0.493,0.823,0.626,393.12
316030,3160306,SANTO ANTÔNIO DO JACINTO,n/d,MG,Sudeste,1,8.6,Brasil,11654,0.574,0.239,0.427,0.772,0.575,286.56
316040,3160405,SANTO ANTÔNIO DO MONTE,n/d,MG,Sudeste,1,3.9,Brasil,25810,0.724,0.476,0.615,0.84,0.736,781.49
412440,4124400,SANTO ANTÔNIO DO SUDOESTE,n/d,PR,Sul,1,5.3,Brasil,18844,0.671,0.37,0.543,0.807,0.69,585.95
211030,2110302,SANTO ANTÔNIO DOS LOPES,n/d,MA,Nordeste,1,7.0,Brasil,14245,0.566,0.312,0.465,0.714,0.547,240.2
431780,4317806,SANTO AUGUSTO,n/d,RS,Sul,1,7.2,Brasil,13958,0.739,0.464,0.637,0.84,0.753,866.86
412450,4124509,SANTO INÁCIO,n/d,PR,Sul,1,19.1,Brasil,5247,0.739,0.502,0.641,0.843,0.746,829.4
431750,4317509,SANTO ÂNGELO,n/d,RS,Sul,1,1.3,Brasil,75626,0.772,0.58,0.696,0.863,0.765,936.27
316070,3160702,SANTOS DUMONT,n/d,MG,Sudeste,1,2.2,Brasil,46132,0.741,0.553,0.697,0.847,0.688,578.64
330540,3305406,SAPUCAIA,n/d,RJ,Sudeste,1,5.7,Brasil,17497,0.675,0.432,0.561,0.804,0.682,558.94
330550,3305505,SAQUAREMA,n/d,RJ,Sudeste,1,1.4,Brasil,73920,0.709,0.566,0.621,0.804,0.714,681.62
432010,4320107,SARANDI,n/d,RS,Sul,1,4.7,Brasil,21077,0.777,0.559,0.705,0.858,0.776,1000.86
355120,3551207,SARUTAIÁ,n/d,SP,Sudeste,1,28.1,Brasil,3555,0.688,0.374,0.603,0.794,0.679,548.61
421730,4217303,SAUDADES,n/d,SC,Sul,1,11.1,Brasil,8988,0.755,0.479,0.7,0.85,0.723,719.94
292990,2929909,SEABRA,n/d,BA,Nordeste,1,2.4,Brasil,41525,0.635,0.414,0.572,0.761,0.588,310.95
421750,4217501,SEARA,n/d,SC,Sul,1,5.9,Brasil,16884,0.779,0.505,0.674,0.872,0.804,1188.18
432020,4320206,SEBERI,n/d,RS,Sul,1,9.2,Brasil,10856,0.723,0.41,0.62,0.865,0.706,645.51
316557,3165578,SENADOR AMARAL,n/d,MG,Sudeste,1,19.2,Brasil,5210,0.661,0.354,0.564,0.821,0.623,385.29
522045,5220454,SENADOR CANEDO,n/d,GO,Centro-Oeste,1,1.2,Brasil,84279,0.701,0.538,0.617,0.827,0.676,537.58
316560,3165602,SENADOR CORTES,n/d,MG,Sudeste,1,50.4,Brasil,1986,0.674,0.347,0.534,0.834,0.689,581.34
316570,3165701,SENADOR FIRMINO,n/d,MG,Sudeste,1,13.9,Brasil,7177,0.644,0.318,0.505,0.829,0.639,426.49
120045,1200450,SENADOR GUIOMARD,n/d,AC,Norte,1,5.0,Brasil,20006,0.64,0.386,0.513,0.786,0.649,455.06
316580,3165800,SENADOR JOSÉ BENTO,n/d,MG,Sudeste,1,53.8,Brasil,1860,0.684,0.315,0.585,0.824,0.663,493.87
412630,4126306,SENGÉS,n/d,PR,Sul,1,5.5,Brasil,18327,0.663,0.366,0.546,0.811,0.658,479.7
316600,3166006,SENHORA DE OLIVEIRA,n/d,MG,Sudeste,1,17.7,Brasil,5659,0.631,0.294,0.521,0.801,0.603,339.95
316610,3166105,SENHORA DO PORTO,n/d,MG,Sudeste,1,28.7,Brasil,3489,0.565,0.172,0.378,0.802,0.595,324.4
316620,3166204,SENHORA DOS REMÉDIOS,n/d,MG,Sudeste,1,9.8,Brasil,10186,0.626,0.285,0.548,0.776,0.578,292.26
432040,4320404,SERAFINA CORRÊA,n/d,RS,Sul,1,7.0,Brasil,14217,0.76,0.568,0.69,0.843,0.755,877.24
320500,3205002,SERRA,n/d,ES,Sudeste,1,0.2,Brasil,407614,0.739,0.614,0.664,0.844,0.72,705.89
316650,3166501,SERRA AZUL DE MINAS,n/d,MG,Sudeste,1,23.8,Brasil,4207,0.557,0.274,0.398,0.809,0.537,226.22
